accelZ,Date
-0.1,23-08-2023 13:47:52.080
-0.05,23-08-2023 13:47:52.080
-0.02,23-08-2023 13:47:52.081
-0.37,23-08-2023 13:47:52.398
-0.14,23-08-2023 13:47:53.935
0.33,23-08-2023 13:47:53.936
0.16,23-08-2023 13:47:53.936
-0.45,23-08-2023 13:47:53.936
-0.41,23-08-2023 13:47:53.936
-0.05,23-08-2023 13:47:53.937
-0.31,23-08-2023 13:47:53.937
-0.12,23-08-2023 13:47:53.937
0.21,23-08-2023 13:47:53.937
0.07,23-08-2023 13:47:54.056
-0.09,23-08-2023 13:47:54.239
-0.12,23-08-2023 13:47:54.427
-0.25,23-08-2023 13:47:54.597
-0.06,23-08-2023 13:47:54.805
-0.2,23-08-2023 13:47:55.155
-0.48,23-08-2023 13:47:55.156
0.02,23-08-2023 13:47:55.347
-0.14,23-08-2023 13:47:55.525
-0.01,23-08-2023 13:47:55.706
0.31,23-08-2023 13:47:55.891
0.02,23-08-2023 13:47:56.060
-0.06,23-08-2023 13:47:56.408
0.03,23-08-2023 13:47:56.441
-0.1,23-08-2023 13:47:56.616
-0.48,23-08-2023 13:47:56.798
-0.36,23-08-2023 13:47:56.995
0.19,23-08-2023 13:47:57.156
0.11,23-08-2023 13:47:57.347
-0.14,23-08-2023 13:47:57.534
-0.08,23-08-2023 13:47:57.817
0.21,23-08-2023 13:47:57.888
-0.36,23-08-2023 13:47:58.079
-0.32,23-08-2023 13:47:58.270
0,23-08-2023 13:47:58.450
-0.02,23-08-2023 13:47:58.628
-0.33,23-08-2023 13:47:58.835
-0.19,23-08-2023 13:47:59.375
-0.03,23-08-2023 13:47:59.376
-0.15,23-08-2023 13:47:59.406
-0.39,23-08-2023 13:47:59.763
0,23-08-2023 13:47:59.763
0.23,23-08-2023 13:48:00.073
-0.26,23-08-2023 13:48:00.247
-0.08,23-08-2023 13:48:01.388
-0.14,23-08-2023 13:48:01.389
-0.06,23-08-2023 13:48:01.389
-0.02,23-08-2023 13:48:01.394
-0.02,23-08-2023 13:48:01.394
-0.05,23-08-2023 13:48:01.471
0.13,23-08-2023 13:48:01.492
0,23-08-2023 13:48:01.593
-0.07,23-08-2023 13:48:01.949
-0.01,23-08-2023 13:48:02.001
-0.08,23-08-2023 13:48:02.428
-0.08,23-08-2023 13:48:02.431
-0.05,23-08-2023 13:48:02.506
-0.16,23-08-2023 13:48:02.663
-0.33,23-08-2023 13:48:02.860
-0.14,23-08-2023 13:48:03.031
0.03,23-08-2023 13:48:03.258
-0.2,23-08-2023 13:48:03.658
0.03,23-08-2023 13:48:03.659
0.11,23-08-2023 13:48:03.774
0.11,23-08-2023 13:48:04.273
-0.22,23-08-2023 13:48:04.274
-0.15,23-08-2023 13:48:04.305
-0.14,23-08-2023 13:48:04.575
-0.29,23-08-2023 13:48:04.751
-0.16,23-08-2023 13:48:05.097
-0.2,23-08-2023 13:48:05.260
0.08,23-08-2023 13:48:05.295
-0.08,23-08-2023 13:48:05.445
-0.08,23-08-2023 13:48:05.619
0.09,23-08-2023 13:48:05.780
0.05,23-08-2023 13:48:06.011
-0.14,23-08-2023 13:48:06.154
-0.34,23-08-2023 13:48:06.346
-0.14,23-08-2023 13:48:06.524
-0.11,23-08-2023 13:48:06.706
-0.28,23-08-2023 13:48:06.892
-0.16,23-08-2023 13:48:07.057
0.26,23-08-2023 13:48:07.261
0.31,23-08-2023 13:48:07.424
-0.22,23-08-2023 13:48:07.626
-0.3,23-08-2023 13:48:07.826
-0.09,23-08-2023 13:48:07.982
-0.08,23-08-2023 13:48:08.496
-0.28,23-08-2023 13:48:08.497
-0.22,23-08-2023 13:48:08.545
-0.08,23-08-2023 13:48:08.713
0.06,23-08-2023 13:48:08.909
-0.13,23-08-2023 13:48:09.094
-0.07,23-08-2023 13:48:09.393
0.07,23-08-2023 13:48:09.587
0,23-08-2023 13:48:09.727
-0.18,23-08-2023 13:48:09.819
-0.12,23-08-2023 13:48:10.001
-0.05,23-08-2023 13:48:10.186
-0.29,23-08-2023 13:48:10.375
-0.25,23-08-2023 13:48:10.550
-0.03,23-08-2023 13:48:10.727
0.04,23-08-2023 13:48:10.917
0.12,23-08-2023 13:48:11.098
0.15,23-08-2023 13:48:11.280
0.01,23-08-2023 13:48:11.459
-0.15,23-08-2023 13:48:11.655
-0.08,23-08-2023 13:48:12.158
-0.34,23-08-2023 13:48:12.158
0.21,23-08-2023 13:48:12.191
0.23,23-08-2023 13:48:12.383
-0.21,23-08-2023 13:48:12.556
-0.19,23-08-2023 13:48:12.748
0.01,23-08-2023 13:48:12.942
-0.28,23-08-2023 13:48:13.113
-0.01,23-08-2023 13:48:13.297
-0.14,23-08-2023 13:48:13.484
0.08,23-08-2023 13:48:14.003
0.01,23-08-2023 13:48:14.004
-0.35,23-08-2023 13:48:14.143
-0.31,23-08-2023 13:48:14.201
0.1,23-08-2023 13:48:14.393
0.13,23-08-2023 13:48:14.588
0.18,23-08-2023 13:48:15.067
0.11,23-08-2023 13:48:15.068
0.58,23-08-2023 13:48:15.122
-0.43,23-08-2023 13:48:15.314
-0.58,23-08-2023 13:48:15.952
0.11,23-08-2023 13:48:15.953
0.03,23-08-2023 13:48:15.954
-0.56,23-08-2023 13:48:16.049
-0.25,23-08-2023 13:48:16.251
0.38,23-08-2023 13:48:16.415
0.23,23-08-2023 13:48:16.596
-0.31,23-08-2023 13:48:16.767
-0.07,23-08-2023 13:48:16.961
0.17,23-08-2023 13:48:17.138
-0.11,23-08-2023 13:48:17.331
-0.51,23-08-2023 13:48:17.513
-0.19,23-08-2023 13:48:17.704
0.15,23-08-2023 13:48:18.716
-0.16,23-08-2023 13:48:18.718
-0.08,23-08-2023 13:48:18.718
0.02,23-08-2023 13:48:18.719
0.02,23-08-2023 13:48:18.719
0.1,23-08-2023 13:48:18.785
0.01,23-08-2023 13:48:18.985
-0.29,23-08-2023 13:48:19.176
-0.3,23-08-2023 13:48:19.348
0.27,23-08-2023 13:48:19.534
-0.13,23-08-2023 13:48:19.724
-0.61,23-08-2023 13:48:19.899
0.24,23-08-2023 13:48:20.093
-0.03,23-08-2023 13:48:20.282
-0.3,23-08-2023 13:48:20.449
-0.16,23-08-2023 13:48:20.630
0.16,23-08-2023 13:48:20.829
0.03,23-08-2023 13:48:20.996
-0.27,23-08-2023 13:48:21.181
-0.1,23-08-2023 13:48:21.477
0.14,23-08-2023 13:48:21.535
-0.33,23-08-2023 13:48:21.722
-0.25,23-08-2023 13:48:21.910
0.19,23-08-2023 13:48:22.087
0.08,23-08-2023 13:48:22.291
0.02,23-08-2023 13:48:22.469
-0.02,23-08-2023 13:48:22.647
0.15,23-08-2023 13:48:22.830
-0.04,23-08-2023 13:48:23.012
-0.73,23-08-2023 13:48:23.256
0.09,23-08-2023 13:48:23.391
0.08,23-08-2023 13:48:23.561
-0.16,23-08-2023 13:48:23.752
-0.09,23-08-2023 13:48:23.935
0.1,23-08-2023 13:48:24.112
-0.02,23-08-2023 13:48:24.453
0.05,23-08-2023 13:48:24.467
0,23-08-2023 13:48:24.754
-0.11,23-08-2023 13:48:24.872
-0.37,23-08-2023 13:48:25.028
-0.08,23-08-2023 13:48:25.368
0.14,23-08-2023 13:48:25.382
-0.2,23-08-2023 13:48:26.704
-0.25,23-08-2023 13:48:26.705
-0.09,23-08-2023 13:48:26.706
-0.03,23-08-2023 13:48:26.706
0.08,23-08-2023 13:48:26.706
-0.08,23-08-2023 13:48:26.706
-0.16,23-08-2023 13:48:26.741
-0.21,23-08-2023 13:48:26.914
-0.22,23-08-2023 13:48:27.050
-0.1,23-08-2023 13:48:27.441
-0.11,23-08-2023 13:48:27.441
-0.33,23-08-2023 13:48:27.588
0.25,23-08-2023 13:48:27.779
0.04,23-08-2023 13:48:27.968
-0.41,23-08-2023 13:48:28.159
0.01,23-08-2023 13:48:28.362
-0.1,23-08-2023 13:48:28.639
-0.05,23-08-2023 13:48:28.948
-0.32,23-08-2023 13:48:28.948
-0.52,23-08-2023 13:48:29.048
-0.24,23-08-2023 13:48:29.245
0.19,23-08-2023 13:48:29.429
0.09,23-08-2023 13:48:29.618
-0.14,23-08-2023 13:48:29.794
-0.14,23-08-2023 13:48:29.993
-0.08,23-08-2023 13:48:30.167
-0.16,23-08-2023 13:48:30.371
-0.23,23-08-2023 13:48:30.557
0.04,23-08-2023 13:48:31.103
0.01,23-08-2023 13:48:31.105
-0.24,23-08-2023 13:48:31.105
-0.21,23-08-2023 13:48:31.273
-0.03,23-08-2023 13:48:31.449
0.06,23-08-2023 13:48:31.919
-0.33,23-08-2023 13:48:31.920
0.34,23-08-2023 13:48:31.996
0.27,23-08-2023 13:48:32.185
-0.04,23-08-2023 13:48:32.370
-0.38,23-08-2023 13:48:32.943
-0.11,23-08-2023 13:48:32.945
-0.14,23-08-2023 13:48:32.945
-0.69,23-08-2023 13:48:33.099
-0.23,23-08-2023 13:48:33.275
-0.07,23-08-2023 13:48:33.459
0.03,23-08-2023 13:48:33.761
0.01,23-08-2023 13:48:33.834
-0.09,23-08-2023 13:48:34.014
-0.29,23-08-2023 13:48:34.203
-0.22,23-08-2023 13:48:34.382
0.05,23-08-2023 13:48:34.561
-0.28,23-08-2023 13:48:34.744
-0.31,23-08-2023 13:48:34.930
0.22,23-08-2023 13:48:35.115
0.18,23-08-2023 13:48:35.305
-0.08,23-08-2023 13:48:35.526
0.03,23-08-2023 13:48:35.672
0.1,23-08-2023 13:48:35.845
-0.08,23-08-2023 13:48:36.017
-0.11,23-08-2023 13:48:36.212
-0.28,23-08-2023 13:48:36.416
-0.29,23-08-2023 13:48:36.589
-0.05,23-08-2023 13:48:36.766
0.21,23-08-2023 13:48:36.937
-0.08,23-08-2023 13:48:37.116
0.05,23-08-2023 13:48:37.317
-0.07,23-08-2023 13:48:37.496
-0.2,23-08-2023 13:48:37.674
-0.18,23-08-2023 13:48:37.869
-0.07,23-08-2023 13:48:38.047
0.02,23-08-2023 13:48:38.231
-0.14,23-08-2023 13:48:38.413
-0.34,23-08-2023 13:48:38.597
-0.01,23-08-2023 13:48:38.767
0.17,23-08-2023 13:48:38.956
-0.09,23-08-2023 13:48:39.150
-0.37,23-08-2023 13:48:39.331
-0.24,23-08-2023 13:48:39.513
-0.09,23-08-2023 13:48:39.699
-0.35,23-08-2023 13:48:39.870
-0.01,23-08-2023 13:48:40.066
0.12,23-08-2023 13:48:40.242
-0.23,23-08-2023 13:48:40.431
-0.12,23-08-2023 13:48:40.631
0.28,23-08-2023 13:48:40.793
0.06,23-08-2023 13:48:40.980
-0.3,23-08-2023 13:48:41.177
-0.17,23-08-2023 13:48:41.562
-0.02,23-08-2023 13:48:41.602
-0.15,23-08-2023 13:48:41.749
-0.55,23-08-2023 13:48:41.889
-0.09,23-08-2023 13:48:42.076
0.45,23-08-2023 13:48:42.266
0.02,23-08-2023 13:48:42.465
-0.54,23-08-2023 13:48:42.640
-0.02,23-08-2023 13:48:42.833
0.02,23-08-2023 13:48:42.999
-0.2,23-08-2023 13:48:43.189
0.02,23-08-2023 13:48:43.361
-0.12,23-08-2023 13:48:43.557
-0.26,23-08-2023 13:48:43.795
-0.27,23-08-2023 13:48:43.912
0.02,23-08-2023 13:48:44.098
0.25,23-08-2023 13:48:44.271
0.05,23-08-2023 13:48:44.476
-0.18,23-08-2023 13:48:44.652
-0.05,23-08-2023 13:48:44.834
-0.24,23-08-2023 13:48:45.010
-0.23,23-08-2023 13:48:45.202
-0.03,23-08-2023 13:48:45.380
-0.68,23-08-2023 13:48:45.565
0.17,23-08-2023 13:48:45.746
0.53,23-08-2023 13:48:45.924
0.16,23-08-2023 13:48:46.339
-0.45,23-08-2023 13:48:46.340
-0.4,23-08-2023 13:48:46.483
-0.11,23-08-2023 13:48:46.677
-0.5,23-08-2023 13:48:46.870
0.16,23-08-2023 13:48:47.035
0.06,23-08-2023 13:48:47.285
-0.38,23-08-2023 13:48:47.392
-0.15,23-08-2023 13:48:47.572
0.19,23-08-2023 13:48:47.783
0.13,23-08-2023 13:48:47.965
-0.37,23-08-2023 13:48:48.155
-0.24,23-08-2023 13:48:48.315
0.13,23-08-2023 13:48:48.712
-0.31,23-08-2023 13:48:48.712
-0.14,23-08-2023 13:48:48.872
0.17,23-08-2023 13:48:49.223
-0.05,23-08-2023 13:48:49.229
-0.09,23-08-2023 13:48:49.531
0.02,23-08-2023 13:48:49.662
-0.06,23-08-2023 13:48:49.797
-0.19,23-08-2023 13:48:49.967
-0.03,23-08-2023 13:48:50.145
-0.06,23-08-2023 13:48:50.339
-0.3,23-08-2023 13:48:50.519
-0.08,23-08-2023 13:48:50.705
0.01,23-08-2023 13:48:50.891
-0.17,23-08-2023 13:48:51.064
0.01,23-08-2023 13:48:51.255
0.08,23-08-2023 13:48:51.789
-0.34,23-08-2023 13:48:51.803
-0.56,23-08-2023 13:48:51.804
0.37,23-08-2023 13:48:51.993
-0.19,23-08-2023 13:48:52.174
-0.43,23-08-2023 13:48:52.383
0.35,23-08-2023 13:48:52.534
0,23-08-2023 13:48:52.713
-0.18,23-08-2023 13:48:52.898
0.13,23-08-2023 13:48:53.078
0.14,23-08-2023 13:48:53.271
-0.06,23-08-2023 13:48:53.446
-0.48,23-08-2023 13:48:53.633
-0.28,23-08-2023 13:48:53.811
-0.05,23-08-2023 13:48:53.993
-0.01,23-08-2023 13:48:54.179
0.06,23-08-2023 13:48:54.375
0,23-08-2023 13:48:54.546
0.17,23-08-2023 13:48:54.736
0.15,23-08-2023 13:48:54.916
-0.15,23-08-2023 13:48:55.100
-0.05,23-08-2023 13:48:55.268
-0.23,23-08-2023 13:48:55.462
-0.39,23-08-2023 13:48:55.659
-0.2,23-08-2023 13:48:55.830
0.07,23-08-2023 13:48:56.002
0.14,23-08-2023 13:48:56.209
-0.46,23-08-2023 13:48:56.380
-0.12,23-08-2023 13:48:56.552
0.1,23-08-2023 13:48:56.739
0.25,23-08-2023 13:48:56.933
-0.35,23-08-2023 13:48:57.115
-0.32,23-08-2023 13:48:57.300
-0.03,23-08-2023 13:48:57.488
-0.26,23-08-2023 13:48:57.662
-0.32,23-08-2023 13:48:57.853
0.18,23-08-2023 13:48:58.052
-0.03,23-08-2023 13:48:58.216
-0.07,23-08-2023 13:48:58.674
-0.05,23-08-2023 13:48:58.675
-0.03,23-08-2023 13:48:58.792
-0.17,23-08-2023 13:48:58.948
-0.08,23-08-2023 13:48:59.262
-0.17,23-08-2023 13:48:59.302
0.12,23-08-2023 13:48:59.506
0.01,23-08-2023 13:48:59.690
0.1,23-08-2023 13:48:59.864
-0.18,23-08-2023 13:49:00.065
-0.24,23-08-2023 13:49:00.236
0.2,23-08-2023 13:49:00.422
-0.03,23-08-2023 13:49:01.014
-0.42,23-08-2023 13:49:01.016
0.04,23-08-2023 13:49:01.083
0.2,23-08-2023 13:49:01.160
-0.12,23-08-2023 13:49:01.332
-0.24,23-08-2023 13:49:01.516
0.15,23-08-2023 13:49:01.718
0.13,23-08-2023 13:49:01.892
-0.13,23-08-2023 13:49:02.073
-0.46,23-08-2023 13:49:02.264
0.04,23-08-2023 13:49:02.439
0.23,23-08-2023 13:49:02.614
-0.56,23-08-2023 13:49:02.809
-0.24,23-08-2023 13:49:02.981
0.26,23-08-2023 13:49:03.166
0.15,23-08-2023 13:49:03.469
-0.27,23-08-2023 13:49:03.526
-0.15,23-08-2023 13:49:04.337
-0.16,23-08-2023 13:49:04.339
-0.35,23-08-2023 13:49:04.343
0.02,23-08-2023 13:49:04.343
0.17,23-08-2023 13:49:04.788
-0.31,23-08-2023 13:49:04.789
-0.24,23-08-2023 13:49:04.806
0.22,23-08-2023 13:49:05.093
-0.04,23-08-2023 13:49:05.172
-0.3,23-08-2023 13:49:05.606
-0.24,23-08-2023 13:49:05.607
-0.02,23-08-2023 13:49:05.718
0.08,23-08-2023 13:49:06.740
-0.1,23-08-2023 13:49:06.741
-0.24,23-08-2023 13:49:06.742
-0.02,23-08-2023 13:49:06.742
0.1,23-08-2023 13:49:06.742
0.03,23-08-2023 13:49:06.829
-0.13,23-08-2023 13:49:07.031
-0.21,23-08-2023 13:49:08.062
0.09,23-08-2023 13:49:08.071
-0.07,23-08-2023 13:49:08.071
-1.2,23-08-2023 13:49:08.072
0.63,23-08-2023 13:49:08.079
0.21,23-08-2023 13:49:08.142
-1.29,23-08-2023 13:49:08.369
0.22,23-08-2023 13:49:08.509
0.15,23-08-2023 13:49:08.669
-0.04,23-08-2023 13:49:08.848
-0.34,23-08-2023 13:49:09.034
-0.18,23-08-2023 13:49:09.211
-0.26,23-08-2023 13:49:09.386
-0.06,23-08-2023 13:49:09.585
0.2,23-08-2023 13:49:09.766
0.1,23-08-2023 13:49:10.513
-0.13,23-08-2023 13:49:10.513
-0.2,23-08-2023 13:49:10.513
-0.26,23-08-2023 13:49:10.541
-0.22,23-08-2023 13:49:10.691
-0.25,23-08-2023 13:49:10.869
-0.19,23-08-2023 13:49:11.376
-0.21,23-08-2023 13:49:11.377
-0.15,23-08-2023 13:49:11.529
0,23-08-2023 13:49:11.691
0.16,23-08-2023 13:49:11.810
-0.13,23-08-2023 13:49:12.059
-0.23,23-08-2023 13:49:12.135
-0.05,23-08-2023 13:49:12.338
-0.16,23-08-2023 13:49:12.516
-0.07,23-08-2023 13:49:12.711
0.13,23-08-2023 13:49:12.876
-0.09,23-08-2023 13:49:13.055
-0.41,23-08-2023 13:49:13.519
-0.35,23-08-2023 13:49:13.519
0.14,23-08-2023 13:49:13.626
0.05,23-08-2023 13:49:13.793
-0.38,23-08-2023 13:49:13.993
-0.25,23-08-2023 13:49:14.272
-0.02,23-08-2023 13:49:14.337
0.22,23-08-2023 13:49:14.696
0.1,23-08-2023 13:49:15.281
-0.03,23-08-2023 13:49:15.282
-0.14,23-08-2023 13:49:15.282
-0.27,23-08-2023 13:49:16.257
-0.25,23-08-2023 13:49:16.257
-0.08,23-08-2023 13:49:16.258
-0.12,23-08-2023 13:49:16.258
-0.2,23-08-2023 13:49:16.258
-0.04,23-08-2023 13:49:16.428
0.09,23-08-2023 13:49:16.437
-0.04,23-08-2023 13:49:16.972
0.38,23-08-2023 13:49:16.974
0.07,23-08-2023 13:49:16.974
-0.32,23-08-2023 13:49:17.108
0.07,23-08-2023 13:49:17.281
-0.1,23-08-2023 13:49:17.602
-0.22,23-08-2023 13:49:17.998
-0.17,23-08-2023 13:49:17.998
-0.12,23-08-2023 13:49:18.181
-0.3,23-08-2023 13:49:18.210
-0.15,23-08-2023 13:49:18.512
0.27,23-08-2023 13:49:18.562
0.31,23-08-2023 13:49:18.749
-0.15,23-08-2023 13:49:18.930
-0.11,23-08-2023 13:49:19.106
-0.11,23-08-2023 13:49:19.296
-0.19,23-08-2023 13:49:19.476
-0.09,23-08-2023 13:49:19.676
0.3,23-08-2023 13:49:19.837
0.03,23-08-2023 13:49:20.045
-0.33,23-08-2023 13:49:20.215
-0.39,23-08-2023 13:49:20.556
-0.22,23-08-2023 13:49:20.707
0.13,23-08-2023 13:49:20.873
-0.06,23-08-2023 13:49:21.075
-0.2,23-08-2023 13:49:21.246
0.36,23-08-2023 13:49:21.420
0.49,23-08-2023 13:49:21.509
0.36,23-08-2023 13:49:21.702
-0.18,23-08-2023 13:49:21.875
0.06,23-08-2023 13:49:22.045
0.09,23-08-2023 13:49:22.237
-0.12,23-08-2023 13:49:22.432
-0.15,23-08-2023 13:49:22.823
-0.02,23-08-2023 13:49:22.824
-0.04,23-08-2023 13:49:22.971
-0.15,23-08-2023 13:49:23.201
-0.15,23-08-2023 13:49:23.337
0.07,23-08-2023 13:49:23.524
0.35,23-08-2023 13:49:23.701
-0.15,23-08-2023 13:49:23.871
-0.35,23-08-2023 13:49:24.067
0.05,23-08-2023 13:49:24.246
-0.06,23-08-2023 13:49:24.421
-0.33,23-08-2023 13:49:24.612
-0.05,23-08-2023 13:49:24.800
-0.08,23-08-2023 13:49:24.975
-0.23,23-08-2023 13:49:25.166
-0.14,23-08-2023 13:49:25.357
-0.07,23-08-2023 13:49:25.532
-0.31,23-08-2023 13:49:25.727
-0.02,23-08-2023 13:49:25.903
0.23,23-08-2023 13:49:26.083
0.02,23-08-2023 13:49:26.270
-0.05,23-08-2023 13:49:26.462
-0.31,23-08-2023 13:49:26.630
-0.22,23-08-2023 13:49:26.817
-0.12,23-08-2023 13:49:27.001
-0.57,23-08-2023 13:49:27.179
-0.1,23-08-2023 13:49:27.351
0.03,23-08-2023 13:49:27.553
0.16,23-08-2023 13:49:27.735
0.16,23-08-2023 13:49:27.901
-0.06,23-08-2023 13:49:28.094
-0.16,23-08-2023 13:49:28.286
0.03,23-08-2023 13:49:28.465
-0.01,23-08-2023 13:49:28.644
-0.18,23-08-2023 13:49:28.832
-0.37,23-08-2023 13:49:29.261
0.08,23-08-2023 13:49:29.263
0.19,23-08-2023 13:49:29.384
0.05,23-08-2023 13:49:30.087
-0.08,23-08-2023 13:49:30.088
-0.11,23-08-2023 13:49:30.088
-0.19,23-08-2023 13:49:30.113
-0.19,23-08-2023 13:49:30.510
-0.21,23-08-2023 13:49:30.515
0.05,23-08-2023 13:49:30.666
0.11,23-08-2023 13:49:30.865
0.04,23-08-2023 13:49:31.043
-0.11,23-08-2023 13:49:31.224
0.01,23-08-2023 13:49:31.401
-0.08,23-08-2023 13:49:31.590
-0.51,23-08-2023 13:49:31.766
-0.04,23-08-2023 13:49:31.959
-0.13,23-08-2023 13:49:32.126
-0.19,23-08-2023 13:49:32.330
-0.12,23-08-2023 13:49:32.625
-0.18,23-08-2023 13:49:32.716
0.17,23-08-2023 13:49:32.872
0.16,23-08-2023 13:49:33.048
-0.2,23-08-2023 13:49:33.241
