accelZ,Date
-0.02,22-08-2023 14:27:13.968
-0.05,22-08-2023 14:27:14.082
-0.74,22-08-2023 14:27:14.273
-0.23,22-08-2023 14:27:14.449
0.1,22-08-2023 14:27:14.635
-0.33,22-08-2023 14:27:14.822
-0.31,22-08-2023 14:27:15.003
0.6,22-08-2023 14:27:15.186
-0.75,22-08-2023 14:27:15.369
-0.17,22-08-2023 14:27:15.577
-0.11,22-08-2023 14:27:15.736
-0.36,22-08-2023 14:27:15.947
0.07,22-08-2023 14:27:16.119
-0.19,22-08-2023 14:27:16.284
0.16,22-08-2023 14:27:16.466
-0.27,22-08-2023 14:27:16.649
0.58,22-08-2023 14:27:16.926
-0.24,22-08-2023 14:27:17.021
0.25,22-08-2023 14:27:17.197
-0.26,22-08-2023 14:27:17.387
-0.03,22-08-2023 14:27:17.594
0.71,22-08-2023 14:27:17.776
0.2,22-08-2023 14:27:17.931
-0.58,22-08-2023 14:27:18.129
-0.61,22-08-2023 14:27:18.299
0.25,22-08-2023 14:27:18.487
-1.17,22-08-2023 14:27:18.667
0.46,22-08-2023 14:27:18.852
-1.64,22-08-2023 14:27:19.037
-1.37,22-08-2023 14:27:19.218
0.33,22-08-2023 14:27:19.419
-0.03,22-08-2023 14:27:19.584
0.08,22-08-2023 14:27:19.764
-0.11,22-08-2023 14:27:19.959
-0.22,22-08-2023 18:05:32.257
0.12,22-08-2023 18:05:32.259
0.55,22-08-2023 18:05:32.259
0.41,22-08-2023 18:05:32.260
-0.49,22-08-2023 18:05:32.260
-0.57,22-08-2023 18:05:32.457
-0.04,22-08-2023 18:05:32.457
0.17,22-08-2023 18:05:32.458
-0.11,22-08-2023 18:05:33.829
0.25,22-08-2023 18:05:33.830
0.37,22-08-2023 18:05:33.830
-0.2,22-08-2023 18:05:33.830
-1.03,22-08-2023 18:05:33.831
-0.29,22-08-2023 18:05:33.831
0.41,22-08-2023 18:05:33.831
0.73,22-08-2023 18:05:34.154
-0.04,22-08-2023 18:05:34.155
-0.74,22-08-2023 18:05:34.302
-0.54,22-08-2023 18:05:34.302
0.34,22-08-2023 18:05:34.411
0.53,22-08-2023 18:05:34.559
-0.17,22-08-2023 18:05:34.752
0.1,22-08-2023 18:05:34.954
0.48,22-08-2023 18:05:35.100
0.47,22-08-2023 18:05:35.310
-0.3,22-08-2023 18:05:35.467
-0.09,22-08-2023 18:05:35.668
-0.17,22-08-2023 18:05:35.816
0.22,22-08-2023 18:05:36.024
-0.15,22-08-2023 18:05:36.364
0.09,22-08-2023 18:05:36.406
-0.14,22-08-2023 18:05:36.704
-0.65,22-08-2023 18:05:42.552
-0.45,22-08-2023 18:05:42.553
0.34,22-08-2023 18:05:42.553
0.56,22-08-2023 18:05:42.553
0.08,22-08-2023 18:05:42.553
-0.53,22-08-2023 18:05:42.586
-0.49,22-08-2023 18:05:42.587
0.05,22-08-2023 18:05:42.587
0.35,22-08-2023 18:05:42.587
0.04,22-08-2023 18:05:42.587
-0.37,22-08-2023 18:05:42.588
-0.37,22-08-2023 18:05:42.588
0.06,22-08-2023 18:05:42.849
-0.09,22-08-2023 18:05:42.849
-0.41,22-08-2023 18:05:42.849
-0.09,22-08-2023 18:05:42.850
0.42,22-08-2023 18:05:42.850
0.14,22-08-2023 18:05:42.850
-0.48,22-08-2023 18:05:42.850
-0.26,22-08-2023 18:05:42.854
0.15,22-08-2023 18:05:42.854
0.42,22-08-2023 18:05:42.854
-0.12,22-08-2023 18:05:42.854
-0.25,22-08-2023 18:05:42.855
-0.26,22-08-2023 18:05:42.855
0.08,22-08-2023 18:05:42.855
0.16,22-08-2023 18:05:42.855
-0.98,22-08-2023 18:05:42.855
-0.38,22-08-2023 18:05:42.855
-0.11,22-08-2023 18:05:42.855
0.31,22-08-2023 18:05:42.855
0.04,22-08-2023 18:05:42.855
-0.31,22-08-2023 18:05:42.855
0.07,22-08-2023 18:05:42.855
-0.27,22-08-2023 18:05:43.032
-0.26,22-08-2023 18:05:43.134
0.17,22-08-2023 18:05:43.391
0.37,22-08-2023 18:05:43.537
-0.08,22-08-2023 18:05:43.727
-0.29,22-08-2023 18:05:43.896
-0.14,22-08-2023 18:05:44.047
-0.42,22-08-2023 18:05:44.260
-0.41,22-08-2023 18:05:44.423
0.5,22-08-2023 18:05:44.601
0.53,22-08-2023 18:05:45.404
-0.35,22-08-2023 18:05:45.405
-0.79,22-08-2023 18:05:45.586
-0.26,22-08-2023 18:06:16.640
0.4,22-08-2023 18:06:16.648
0.4,22-08-2023 18:06:16.649
-0.13,22-08-2023 18:06:22.683
-0.91,22-08-2023 18:06:22.684
-0.04,22-08-2023 18:06:22.687
-0.01,22-08-2023 18:06:23.203
-0.34,22-08-2023 18:06:23.203
0.4,22-08-2023 18:06:23.269
0.14,22-08-2023 18:06:23.270
-1.06,22-08-2023 18:06:23.271
-0.23,22-08-2023 18:06:23.271
0.12,22-08-2023 18:06:23.271
-0.25,22-08-2023 18:06:23.271
0.03,22-08-2023 18:06:23.271
0.76,22-08-2023 18:06:23.271
0.19,22-08-2023 18:06:23.271
-1.07,22-08-2023 18:06:23.271
-0.44,22-08-2023 18:06:23.271
0.27,22-08-2023 18:06:23.271
0.42,22-08-2023 18:06:23.271
-0.07,22-08-2023 18:06:23.272
-0.45,22-08-2023 18:06:23.272
-0.55,22-08-2023 18:06:23.272
0.13,22-08-2023 18:06:23.285
0.03,22-08-2023 18:06:23.285
-0.12,22-08-2023 18:06:23.285
0.03,22-08-2023 18:06:23.285
0.1,22-08-2023 18:06:23.285
-0.3,22-08-2023 18:06:23.285
-0.73,22-08-2023 18:06:23.285
-0.33,22-08-2023 18:06:23.285
0.12,22-08-2023 18:06:23.285
0.66,22-08-2023 18:06:23.285
0.48,22-08-2023 18:06:23.286
-1.53,22-08-2023 18:06:23.286
-0.76,22-08-2023 18:06:23.286
0.75,22-08-2023 18:06:23.286
0.54,22-08-2023 18:06:23.286
-0.03,22-08-2023 18:06:23.286
-0.8,22-08-2023 18:06:23.286
0.27,22-08-2023 18:06:23.286
0.35,22-08-2023 18:06:23.286
-0.79,22-08-2023 18:06:23.286
-0.75,22-08-2023 18:06:23.286
0.58,22-08-2023 18:06:23.286
0.42,22-08-2023 18:06:23.287
-0.48,22-08-2023 18:06:23.287
-0.88,22-08-2023 18:06:23.287
0.09,22-08-2023 18:06:23.287
0.47,22-08-2023 18:06:23.287
0.61,22-08-2023 18:06:23.287
-0.57,22-08-2023 18:06:23.287
-1.01,22-08-2023 18:06:23.287
-0.28,22-08-2023 18:06:23.287
0.16,22-08-2023 18:06:23.287
-0.19,22-08-2023 18:06:23.287
-0.29,22-08-2023 18:06:23.287
-0.42,22-08-2023 18:06:23.287
-0.08,22-08-2023 18:06:23.287
0.64,22-08-2023 18:06:23.288
0.21,22-08-2023 18:06:23.288
-0.56,22-08-2023 18:06:23.288
-0.12,22-08-2023 18:06:23.289
0.12,22-08-2023 18:06:23.289
0.6,22-08-2023 18:06:23.289
-0.22,22-08-2023 18:06:23.289
-0.01,22-08-2023 18:06:23.289
-0.07,22-08-2023 18:06:23.289
-0.28,22-08-2023 18:06:23.289
-0.41,22-08-2023 18:06:23.289
-0.2,22-08-2023 18:06:23.289
0.34,22-08-2023 18:06:23.289
0.41,22-08-2023 18:06:23.289
-0.59,22-08-2023 18:06:23.309
-0.82,22-08-2023 18:06:23.310
0.07,22-08-2023 18:06:23.310
0.64,22-08-2023 18:06:23.310
-0.46,22-08-2023 18:06:23.310
-0.3,22-08-2023 18:06:23.310
0.56,22-08-2023 18:06:23.310
0.13,22-08-2023 18:06:23.311
-0.56,22-08-2023 18:06:23.311
-0.71,22-08-2023 18:06:23.311
-0.16,22-08-2023 18:06:23.311
0.36,22-08-2023 18:06:23.311
-0.16,22-08-2023 18:06:23.311
0.16,22-08-2023 18:06:23.312
-0.23,22-08-2023 18:06:23.312
-0.47,22-08-2023 18:06:23.312
-0.37,22-08-2023 18:06:23.312
0.55,22-08-2023 18:06:23.312
0.42,22-08-2023 18:06:23.313
-0.42,22-08-2023 18:06:23.313
-0.86,22-08-2023 18:06:23.313
-0.57,22-08-2023 18:06:23.313
1.1,22-08-2023 18:06:23.313
0.24,22-08-2023 18:06:23.313
-0.84,22-08-2023 18:06:23.314
-1.15,22-08-2023 18:06:23.314
-0.12,22-08-2023 18:06:23.314
0.96,22-08-2023 18:06:23.314
0.53,22-08-2023 18:06:23.314
-0.51,22-08-2023 18:06:23.314
-0.58,22-08-2023 18:06:23.315
0.14,22-08-2023 18:06:23.315
0.02,22-08-2023 18:06:23.315
-0.4,22-08-2023 18:06:23.315
-0.48,22-08-2023 18:06:23.315
0.05,22-08-2023 18:06:23.315
0.54,22-08-2023 18:06:23.315
0.34,22-08-2023 18:06:23.316
-0.99,22-08-2023 18:06:23.316
-0.29,22-08-2023 18:06:23.316
0.23,22-08-2023 18:06:23.316
0.6,22-08-2023 18:06:23.316
-0.09,22-08-2023 18:06:23.316
-0.12,22-08-2023 18:06:23.316
-0.45,22-08-2023 18:06:23.316
-0.41,22-08-2023 18:06:23.317
-0.26,22-08-2023 18:06:23.317
0.33,22-08-2023 18:06:23.317
0.2,22-08-2023 18:06:23.317
-0.17,22-08-2023 18:06:23.317
-0.21,22-08-2023 18:06:23.317
-0.14,22-08-2023 18:06:23.317
-0.24,22-08-2023 18:06:23.317
-0.12,22-08-2023 18:06:23.317
0.2,22-08-2023 18:06:23.317
0.43,22-08-2023 18:06:23.318
-0.47,22-08-2023 18:06:23.318
-1.54,22-08-2023 18:06:23.318
-0.29,22-08-2023 18:06:23.318
0.61,22-08-2023 18:06:23.318
0.21,22-08-2023 18:06:23.318
0.22,22-08-2023 18:06:23.318
0.1,22-08-2023 18:06:23.319
-0.23,22-08-2023 18:06:23.319
-0.42,22-08-2023 18:06:23.319
0.07,22-08-2023 18:06:23.319
0.52,22-08-2023 18:06:23.319
0.41,22-08-2023 18:06:23.319
-0.94,22-08-2023 18:06:23.320
-0.04,22-08-2023 18:06:23.320
0.45,22-08-2023 18:06:23.320
-0.04,22-08-2023 18:06:23.320
0.12,22-08-2023 18:06:23.320
0.07,22-08-2023 18:06:23.320
-0.23,22-08-2023 18:06:23.330
0.6,22-08-2023 18:06:23.330
0.1,22-08-2023 18:06:23.330
-0.45,22-08-2023 18:06:23.330
-0.27,22-08-2023 18:06:23.330
0.45,22-08-2023 18:06:23.330
0.49,22-08-2023 18:06:23.330
-0.97,22-08-2023 18:06:23.330
-0.49,22-08-2023 18:06:23.330
0.33,22-08-2023 18:06:23.331
0.58,22-08-2023 18:06:23.331
0.14,22-08-2023 18:06:23.331
-2.02,22-08-2023 18:06:23.331
-0.28,22-08-2023 18:06:23.331
0.2,22-08-2023 18:06:23.331
0.3,22-08-2023 18:06:23.331
-0.03,22-08-2023 18:06:23.331
-0.09,22-08-2023 18:06:23.332
-0.22,22-08-2023 18:06:23.332
-0.81,22-08-2023 18:06:23.332
-0.56,22-08-2023 18:06:23.332
0.65,22-08-2023 18:06:23.333
0.58,22-08-2023 18:06:23.333
-0.29,22-08-2023 18:06:23.333
-0.67,22-08-2023 18:06:23.333
-0.4,22-08-2023 18:06:23.333
0,22-08-2023 18:06:23.334
0.39,22-08-2023 18:06:23.334
0.31,22-08-2023 18:06:23.334
-0.53,22-08-2023 18:06:23.334
-0.41,22-08-2023 18:06:23.334
-0.58,22-08-2023 18:06:23.334
-0.29,22-08-2023 18:06:23.334
0.2,22-08-2023 18:06:23.334
0.29,22-08-2023 18:06:23.335
-0.52,22-08-2023 18:06:23.335
-0.67,22-08-2023 18:06:23.335
0.37,22-08-2023 18:06:23.335
0.59,22-08-2023 18:06:23.335
-0.3,22-08-2023 18:06:23.335
-0.64,22-08-2023 18:06:23.335
-0.01,22-08-2023 18:06:23.336
0.4,22-08-2023 18:06:23.336
-0.22,22-08-2023 18:06:23.336
-0.59,22-08-2023 18:06:23.336
-0.37,22-08-2023 18:06:23.336
0.23,22-08-2023 18:06:23.336
0.33,22-08-2023 18:06:23.336
-0.52,22-08-2023 18:06:23.336
-0.33,22-08-2023 18:06:23.336
0.33,22-08-2023 18:06:23.337
0.58,22-08-2023 18:06:23.337
-0.06,22-08-2023 18:06:23.337
-0.43,22-08-2023 18:06:23.337
0.14,22-08-2023 18:06:23.337
0.27,22-08-2023 18:06:23.337
-0.28,22-08-2023 18:06:23.337
-0.15,22-08-2023 18:06:23.337
0.19,22-08-2023 18:06:23.338
-0.13,22-08-2023 18:06:23.338
-0.35,22-08-2023 18:06:23.469
-0.56,22-08-2023 18:06:23.660
0.66,22-08-2023 18:06:23.832
0.25,22-08-2023 18:06:24.020
-0.19,22-08-2023 18:06:24.200
-0.45,22-08-2023 18:06:24.381
-0.5,22-08-2023 18:06:24.571
-0.26,22-08-2023 18:06:24.755
0.31,22-08-2023 18:06:24.932
0.47,22-08-2023 18:06:25.122
-0.62,22-08-2023 18:06:25.475
-0.21,22-08-2023 18:06:25.511
0.34,22-08-2023 18:06:25.672
0.07,22-08-2023 18:06:25.851
-0.29,22-08-2023 18:06:26.024
-0.3,22-08-2023 18:06:26.222
0.26,22-08-2023 18:06:26.403
0.12,22-08-2023 18:06:26.581
-0.27,22-08-2023 18:06:26.786
-0.49,22-08-2023 18:06:26.951
0.2,22-08-2023 18:06:27.133
0.78,22-08-2023 18:06:27.329
0.46,22-08-2023 18:06:27.502
-1.04,22-08-2023 18:06:27.694
-0.75,22-08-2023 18:06:27.886
-0.08,22-08-2023 18:06:28.078
0.22,22-08-2023 18:06:28.442
0.63,22-08-2023 18:06:28.443
-0.51,22-08-2023 18:06:28.600
-0.4,22-08-2023 18:06:28.777
0.36,22-08-2023 18:06:28.971
0.54,22-08-2023 18:06:29.150
-0.47,22-08-2023 18:06:29.329
-1.12,22-08-2023 18:06:29.522
0.16,22-08-2023 18:06:29.712
0.79,22-08-2023 18:06:29.880
-0.19,22-08-2023 18:06:30.073
-0.68,22-08-2023 18:06:30.257
0.12,22-08-2023 18:06:30.443
0.21,22-08-2023 18:06:30.602
-0.07,22-08-2023 18:06:30.808
-0.13,22-08-2023 18:06:30.975
-0.24,22-08-2023 18:06:31.159
-0.56,22-08-2023 18:06:31.355
-0.03,22-08-2023 18:06:31.541
0.16,22-08-2023 18:06:31.729
0.58,22-08-2023 18:06:31.892
0.37,22-08-2023 18:06:32.100
0.26,22-08-2023 18:06:32.279
0.37,22-08-2023 18:06:32.461
0.38,22-08-2023 18:06:32.638
-0.6,22-08-2023 18:06:32.821
-0.28,22-08-2023 18:06:33.004
0,22-08-2023 18:06:33.202
0.1,22-08-2023 18:06:33.381
-0.37,22-08-2023 18:06:33.583
-0.04,22-08-2023 18:06:34.032
-0.44,22-08-2023 18:06:34.033
-0.13,22-08-2023 18:06:34.100
0.07,22-08-2023 18:06:34.295
-0.11,22-08-2023 18:06:34.471
-0.57,22-08-2023 18:06:34.642
0.12,22-08-2023 18:06:34.827
0.21,22-08-2023 18:06:35.024
-0.4,22-08-2023 18:06:35.227
-0.07,22-08-2023 18:06:35.391
0.47,22-08-2023 18:06:35.581
-0.01,22-08-2023 18:06:35.765
0.26,22-08-2023 18:06:35.941
0.79,22-08-2023 18:06:36.131
0.47,22-08-2023 18:06:36.312
-0.48,22-08-2023 18:06:36.500
-0.88,22-08-2023 18:06:36.671
0.51,22-08-2023 18:06:36.851
0.44,22-08-2023 18:06:37.049
0.23,22-08-2023 18:06:37.209
0.32,22-08-2023 18:06:37.508
0.12,22-08-2023 18:06:37.591
-0.32,22-08-2023 18:06:37.771
0.23,22-08-2023 18:06:37.961
-0.55,22-08-2023 18:06:38.140
0.26,22-08-2023 18:06:38.303
-0.16,22-08-2023 18:06:38.514
0.39,22-08-2023 18:06:38.691
0.37,22-08-2023 18:06:38.882
-0.82,22-08-2023 18:06:39.063
-0.16,22-08-2023 18:06:39.234
-0.21,22-08-2023 18:06:39.429
0.24,22-08-2023 18:06:39.618
-0.94,22-08-2023 18:06:39.800
0.38,22-08-2023 18:06:39.951
-0.02,22-08-2023 18:06:40.142
-0.13,22-08-2023 18:06:40.340
0.29,22-08-2023 18:06:40.523
0.01,22-08-2023 18:06:40.710
-0.48,22-08-2023 18:06:40.893
-0.31,22-08-2023 18:06:41.082
0.25,22-08-2023 18:06:41.251
0.34,22-08-2023 18:06:41.441
-0.1,22-08-2023 18:06:41.630
-0.45,22-08-2023 18:06:41.811
-0.3,22-08-2023 18:06:41.990
-0.19,22-08-2023 18:06:42.172
-0.02,22-08-2023 18:06:42.363
-0.05,22-08-2023 18:06:42.550
0.12,22-08-2023 18:06:42.720
0.16,22-08-2023 18:06:42.912
0.47,22-08-2023 18:06:43.090
0.19,22-08-2023 18:06:43.252
-0.11,22-08-2023 18:06:43.768
-0.27,22-08-2023 18:06:43.769
0.02,22-08-2023 18:06:43.822
0.32,22-08-2023 18:06:44.012
0.22,22-08-2023 18:06:44.214
-0.49,22-08-2023 18:06:44.390
-0.61,22-08-2023 18:06:44.573
-0.18,22-08-2023 18:06:44.741
0.08,22-08-2023 18:06:44.920
0.3,22-08-2023 18:06:45.111
0.15,22-08-2023 18:06:45.293
-0.73,22-08-2023 18:06:45.498
-0.52,22-08-2023 18:06:45.631
0.38,22-08-2023 18:06:45.851
0.74,22-08-2023 18:06:46.020
-0.11,22-08-2023 18:06:46.201
-1.06,22-08-2023 18:06:46.403
-0.53,22-08-2023 18:06:46.558
0.14,22-08-2023 18:06:46.760
0.71,22-08-2023 18:06:46.942
0.7,22-08-2023 18:06:47.123
-0.11,22-08-2023 18:06:47.300
-0.71,22-08-2023 18:06:47.490
-0.61,22-08-2023 18:06:47.672
0.18,22-08-2023 18:06:47.861
0.05,22-08-2023 18:06:48.041
-0.4,22-08-2023 18:06:48.225
-0.6,22-08-2023 18:06:48.413
-0.34,22-08-2023 18:06:48.593
0.28,22-08-2023 18:06:48.765
0.52,22-08-2023 18:06:48.968
0.19,22-08-2023 18:06:49.147
0,22-08-2023 18:06:49.328
-0.06,22-08-2023 18:06:49.514
-0.75,22-08-2023 18:06:49.695
-0.67,22-08-2023 18:06:49.890
0,22-08-2023 18:06:50.061
0.54,22-08-2023 18:06:50.240
-0.36,22-08-2023 18:06:50.429
-1.44,22-08-2023 18:06:50.620
-0.02,22-08-2023 18:06:50.801
-0.44,22-08-2023 18:06:50.979
-0.12,22-08-2023 18:06:51.172
-0.14,22-08-2023 18:06:51.348
0.24,22-08-2023 18:06:51.521
0.33,22-08-2023 18:06:51.721
-0.25,22-08-2023 18:06:52.183
-0.17,22-08-2023 18:06:52.184
-0.43,22-08-2023 18:06:52.260
-0.14,22-08-2023 18:06:52.440
0.23,22-08-2023 18:06:52.623
0.14,22-08-2023 18:06:52.846
-0.13,22-08-2023 18:06:52.999
-0.87,22-08-2023 18:06:53.468
-0.17,22-08-2023 18:06:53.469
0.03,22-08-2023 18:06:53.993
-0.11,22-08-2023 18:06:53.993
0.42,22-08-2023 18:06:53.994
-0.11,22-08-2023 18:06:54.099
-0.47,22-08-2023 18:06:54.268
-0.17,22-08-2023 18:06:54.441
-0.19,22-08-2023 18:06:54.643
0.13,22-08-2023 18:06:54.820
-0.11,22-08-2023 18:06:54.999
-0.32,22-08-2023 18:06:55.240
0.16,22-08-2023 18:06:55.411
0.05,22-08-2023 18:06:55.571
-0.39,22-08-2023 18:06:55.739
-0.38,22-08-2023 18:06:55.908
0.14,22-08-2023 18:06:56.101
-0.07,22-08-2023 18:06:56.288
0.15,22-08-2023 18:06:56.500
-0.12,22-08-2023 18:06:56.682
-0.55,22-08-2023 18:06:56.840
-0.06,22-08-2023 18:06:57.009
-0.09,22-08-2023 18:06:57.197
0.33,22-08-2023 18:06:57.478
-0.05,22-08-2023 18:06:57.579
-1.06,22-08-2023 18:06:57.750
-0.72,22-08-2023 18:06:57.940
0.41,22-08-2023 18:06:58.120
0.22,22-08-2023 18:06:58.303
-0.13,22-08-2023 18:06:58.478
-0.59,22-08-2023 18:06:58.699
-0.33,22-08-2023 18:06:58.854
-0.29,22-08-2023 18:06:59.020
-0.29,22-08-2023 18:06:59.230
-0.09,22-08-2023 18:06:59.401
0.12,22-08-2023 18:06:59.603
-0.15,22-08-2023 18:06:59.773
-0.26,22-08-2023 18:07:00.022
0.13,22-08-2023 18:07:00.147
0.37,22-08-2023 18:07:00.327
0.14,22-08-2023 18:07:00.499
-0.18,22-08-2023 18:07:00.688
-0.43,22-08-2023 18:07:00.880
0,22-08-2023 18:07:01.049
0.02,22-08-2023 18:07:01.248
0.07,22-08-2023 18:07:01.429
-0.21,22-08-2023 18:07:01.601
-0.32,22-08-2023 18:07:01.799
-0.4,22-08-2023 18:07:02.290
-0.02,22-08-2023 18:07:02.290
0.16,22-08-2023 18:07:02.328
0.22,22-08-2023 18:07:02.507
-0.32,22-08-2023 18:07:02.690
-0.31,22-08-2023 18:07:02.885
0.25,22-08-2023 18:07:03.060
-0.04,22-08-2023 18:07:03.240
-0.39,22-08-2023 18:07:03.430
-0.26,22-08-2023 18:07:03.600
-0.16,22-08-2023 18:07:03.808
-0.13,22-08-2023 18:07:03.972
-0.19,22-08-2023 18:07:04.161
0.14,22-08-2023 18:07:04.347
0.18,22-08-2023 18:07:04.547
0.1,22-08-2023 18:07:04.727
-0.01,22-08-2023 18:07:04.907
-0.24,22-08-2023 18:07:05.080
-0.05,22-08-2023 18:07:05.280
-0.02,22-08-2023 18:07:05.466
0.01,22-08-2023 18:07:05.630
-0.02,22-08-2023 18:07:05.825
-0.24,22-08-2023 18:07:06.000
-0.2,22-08-2023 18:07:06.190
-0.35,22-08-2023 18:07:06.373
-0.1,22-08-2023 18:07:06.540
0.58,22-08-2023 18:07:06.721
0.34,22-08-2023 18:07:06.921
-0.15,22-08-2023 18:07:07.110
0.13,22-08-2023 18:07:07.285
-0.09,22-08-2023 18:07:07.470
0.14,22-08-2023 18:07:07.650
-0.71,22-08-2023 18:07:07.969
-0.22,22-08-2023 18:07:08.023
0.04,22-08-2023 18:07:08.208
0.34,22-08-2023 18:07:08.390
-0.14,22-08-2023 18:07:08.569
-0.33,22-08-2023 18:07:08.745
-0.25,22-08-2023 18:07:08.921
0.12,22-08-2023 18:07:09.102
0.05,22-08-2023 18:07:09.304
-0.44,22-08-2023 18:07:09.480
-0.09,22-08-2023 18:07:09.671
0.12,22-08-2023 18:07:09.855
-0.02,22-08-2023 18:07:10.020
-0.34,22-08-2023 18:07:10.277
0.23,22-08-2023 18:07:10.408
0.28,22-08-2023 18:07:10.584
0.07,22-08-2023 18:07:10.794
-0.2,22-08-2023 18:07:10.942
-0.19,22-08-2023 18:07:11.120
-0.31,22-08-2023 18:07:11.300
0.02,22-08-2023 18:07:11.500
0.11,22-08-2023 18:07:11.712
0.25,22-08-2023 18:07:11.872
-0.21,22-08-2023 18:07:12.051
-0.14,22-08-2023 18:07:12.241
-0.07,22-08-2023 18:07:12.420
-0.12,22-08-2023 18:07:12.600
-0.06,22-08-2023 18:07:12.808
0.23,22-08-2023 18:07:12.961
0.1,22-08-2023 18:07:13.144
-0.29,22-08-2023 18:07:13.322
-0.14,22-08-2023 18:07:13.501
0,22-08-2023 18:07:13.712
0.17,22-08-2023 18:07:13.980
-0.36,22-08-2023 18:07:14.070
-0.47,22-08-2023 18:07:14.261
0.24,22-08-2023 18:07:14.439
0.2,22-08-2023 18:07:14.622
-0.17,22-08-2023 18:07:14.885
-0.23,22-08-2023 18:07:14.990
0.02,22-08-2023 18:07:15.177
-0.17,22-08-2023 18:07:15.350
-0.25,22-08-2023 18:07:15.520
0,22-08-2023 18:07:15.720
0.37,22-08-2023 18:07:15.901
-0.27,22-08-2023 18:07:16.091
-0.47,22-08-2023 18:07:16.280
0.1,22-08-2023 18:07:16.493
0.12,22-08-2023 18:07:16.640
-0.12,22-08-2023 18:07:16.819
-0.17,22-08-2023 18:07:17.012
-0.13,22-08-2023 18:07:17.181
0.18,22-08-2023 18:07:17.444
0.07,22-08-2023 18:07:17.547
-0.27,22-08-2023 18:07:17.729
-0.43,22-08-2023 18:07:17.958
0.09,22-08-2023 18:07:18.117
0.28,22-08-2023 18:07:18.290
-0.15,22-08-2023 18:07:18.450
-0.52,22-08-2023 18:07:18.668
-0.09,22-08-2023 18:07:18.847
0.43,22-08-2023 18:07:19.000
0.18,22-08-2023 18:07:19.180
-0.65,22-08-2023 18:07:19.390
-0.23,22-08-2023 18:07:19.573
0.21,22-08-2023 18:07:19.750
0.23,22-08-2023 18:07:19.920
0.07,22-08-2023 18:07:20.120
-0.43,22-08-2023 18:07:20.290
-0.38,22-08-2023 18:07:20.621
0.06,22-08-2023 18:07:20.651
0.18,22-08-2023 18:07:20.853
0.18,22-08-2023 18:07:21.028
-0.08,22-08-2023 18:07:21.212
-0.05,22-08-2023 18:07:21.400
-0.31,22-08-2023 18:07:21.574
-0.01,22-08-2023 18:07:21.772
-0.06,22-08-2023 18:07:21.940
0.09,22-08-2023 18:07:22.131
-0.32,22-08-2023 18:07:22.320
-0.24,22-08-2023 18:07:22.501
-0.3,22-08-2023 18:07:22.670
-0.08,22-08-2023 18:07:22.973
-0.03,22-08-2023 18:07:23.052
-0.05,22-08-2023 18:07:23.237
0.32,22-08-2023 18:07:23.421
0.02,22-08-2023 18:07:23.600
-0.39,22-08-2023 18:07:23.792
-0.33,22-08-2023 18:07:23.955
0.15,22-08-2023 18:07:24.134
0.18,22-08-2023 18:07:24.340
-0.12,22-08-2023 18:07:24.520
-0.51,22-08-2023 18:07:24.708
0.05,22-08-2023 18:07:24.870
0.79,22-08-2023 18:07:25.050
0.42,22-08-2023 18:07:25.240
-1.95,22-08-2023 18:07:25.444
-0.66,22-08-2023 18:07:25.620
-0.07,22-08-2023 18:07:25.801
0.65,22-08-2023 18:07:25.972
0.16,22-08-2023 18:07:26.190
-0.36,22-08-2023 18:07:26.342
-0.27,22-08-2023 18:07:26.520
-0.04,22-08-2023 18:07:26.701
-0.11,22-08-2023 18:07:26.891
0.04,22-08-2023 18:07:27.172
-0.04,22-08-2023 18:07:27.278
-0.02,22-08-2023 18:07:27.450
0.18,22-08-2023 18:07:27.630
-0.25,22-08-2023 18:07:27.820
-0.41,22-08-2023 18:07:28.000
0.21,22-08-2023 18:07:28.185
0.42,22-08-2023 18:07:28.504
0,22-08-2023 18:07:28.541
0.05,22-08-2023 18:07:28.740
-0.06,22-08-2023 18:07:28.902
-0.68,22-08-2023 18:07:29.107
-0.06,22-08-2023 18:07:29.290
0.04,22-08-2023 18:07:29.479
-0.45,22-08-2023 18:07:29.651
-1.08,22-08-2023 18:07:29.835
-0.34,22-08-2023 18:07:30.001
0.38,22-08-2023 18:07:30.192
0.4,22-08-2023 18:07:30.393
-0.44,22-08-2023 18:07:30.570
-0.61,22-08-2023 18:07:30.740
0.29,22-08-2023 18:07:30.936
0.32,22-08-2023 18:07:31.124
-0.12,22-08-2023 18:07:31.678
-0.55,22-08-2023 18:07:31.679
-0.09,22-08-2023 18:07:31.713
0,22-08-2023 18:07:31.842
0.51,22-08-2023 18:07:32.020
0.07,22-08-2023 18:07:32.222
-0.46,22-08-2023 18:07:32.401
-0.12,22-08-2023 18:07:32.581
-0.3,22-08-2023 18:07:32.770
-0.13,22-08-2023 18:07:32.940
-0.16,22-08-2023 18:07:33.131
-0.06,22-08-2023 18:07:33.311
-0.04,22-08-2023 18:07:33.500
0.21,22-08-2023 18:07:33.698
-0.02,22-08-2023 18:07:33.886
-0.55,22-08-2023 18:07:34.040
-0.03,22-08-2023 18:07:34.240
0.36,22-08-2023 18:07:34.421
0.1,22-08-2023 18:07:34.609
-0.33,22-08-2023 18:07:34.783
-0.5,22-08-2023 18:07:35.002
0.61,22-08-2023 18:07:35.142
0.56,22-08-2023 18:07:35.321
-0.21,22-08-2023 18:07:35.513
